29908,12903,765.04,289.26,269.81,277.56,252.79,238.55,215.25,185.03,153.66,150.4,135.43,90.506,77.554,57.426,47.266,42.275,38.327,37.081,27253,11066,9.9438,1.4666,0.40304,0.72382,0.63149,0.15157,0.13483,0.13912,1.9556,0.19979,1.2035,0.1573,0.047872,0.052324,0.034385,0.031552,0.035121,0.15602,28510,12281,89.794,31.451,16.765,11.721,15.607,11.418,6.2905,6.9748,11.392,8.1114,7.7006,3.2603,1.9692,1.428,1.3645,1.1617,1.0417,0.88004,594.81,282.16,90.052,26.582,12.219,11.68,10.972,9.9306,9.1543,8.2505,7.5045,7.9324,6.7011,4.88,3.6292,2.7549,2.404,2.2415,2.0621,1.9769,-433,-430,-359,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0
29182,12874,554.36,273.55,283.38,258.64,238.04,238.77,213.05,172.73,159.71,145.61,131.68,89.56,75.42,56.09,46.025,40.342,37.558,35.536,26891,11089,11.062,1.5118,0.92598,0.30661,0.80208,0.80598,0.23669,0.12729,1.1799,0.30522,0.96285,0.17295,0.048905,0.053205,0.029222,0.021097,0.029804,0.15611,28124,12115,84.469,28.966,16.794,11.979,15.432,11.431,6.6275,6.8489,11.237,8.513,7.9608,3.3442,1.9235,1.4764,1.3714,1.1275,1.0229,0.8642,576.25,274.4,66.26,16.043,13.062,11.339,10.581,10.27,9.0754,7.8777,8.2123,8.032,6.5904,4.8528,3.5046,2.6923,2.3759,2.1328,2.0285,1.905,-430,-382,-384,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0
29691,12800,727.14,402.28,264.73,271.34,256.02,221.17,208.9,184.1,150.28,137.64,137.85,95.627,75.457,56.024,46.997,40.465,38.775,35.794,26111,11154,15.72,5.8325,1.1865,0.15714,2.2058,0.55382,0.35549,0.15522,2.0157,0.35068,0.76303,0.14842,0.080044,0.035679,0.034486,0.026933,0.041358,0.14345,28097,12103,89.509,34.315,19.012,12.547,15.946,11.42,6.8665,7.2463,11.92,8.4755,7.5735,3.2036,1.9401,1.4408,1.3652,1.1219,1.011,0.84747,1226,537.57,85.557,44.374,24.5,14.235,10.987,9.3527,8.8373,8.4154,7.4793,7.2283,6.6992,5.0892,3.507,2.7182,2.4062,2.1814,2.0889,1.9371,-444,-437,-268,-268,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0
30322,13148,681.05,286.71,288.37,271.3,263.77,227.85,218.67,178.62,162.64,143.23,132.93,95.744,76.342,59.341,46.908,42.466,39.191,36.883,25782,10949,8.2419,11.336,0.84059,0.39686,0.81853,1.1052,0.20014,0.51335,2.9322,0.10797,0.23428,0.10138,0.096655,0.015468,0.026465,0.024018,0.011875,0.10251,28560,12303,87.201,31.691,17.009,11.55,15.468,11.192,7.1751,7.2749,12.332,7.7236,7.1877,3.3801,2.1739,1.6591,1.5267,1.2945,1.1464,1.0047,1051.2,475.19,79.836,25.562,13.369,11.445,11.476,9.6358,9.3973,8.1451,7.8485,7.5696,6.3838,5.2475,3.6751,2.9481,2.5503,2.3916,2.2536,2.1165,-285,-197,-193,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0
29033,13081,713.61,272.46,272.32,272.11,246.95,235,212.52,182.98,143.81,143.83,131.11,90.268,76.169,57.365,45.27,41.352,38.625,35.9,26494,11266,12.242,7.1563,0.26789,0.38615,0.91396,0.70849,0.087212,0.18188,0.30443,0.33236,0.26868,0.024193,0.013084,0.031651,0.021174,0.031336,0.041336,0.13228,27555,11870,85.71,30.225,15.842,11.631,15.334,11.423,6.7452,7.1641,11.503,8.5277,7.2657,3.1057,1.9508,1.5112,1.4087,1.1828,1.0652,0.91081,456.03,236.96,83.291,22.878,11.89,11.583,10.702,9.9851,8.8917,8.2779,7.473,7.8639,6.5522,4.9148,3.5404,2.749,2.3613,2.2001,2.0808,1.9372,-428,-428,-429,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0
28991,12988,759.07,320.44,281.86,270.8,261.72,231.18,208.85,194.17,151.59,142.23,131.88,91.67,77.744,57.091,47.62,41.475,38.489,36.848,25914,11115,8.0279,6.1883,0.6685,0.48539,1.3419,0.18193,0.6543,0.26565,1.6553,0.37654,0.38843,0.070338,0.081247,0.092995,0.030657,0.022169,0.038936,0.13097,27282,11752,84.303,32.622,16.343,11.17,15.17,11.767,6.658,7.2983,11.324,8.4305,6.9582,3.0255,1.979,1.4396,1.3612,1.1237,1.0092,0.8504,758.7,348.59,88.073,36.484,13.82,11.405,11.135,9.6263,8.8543,8.6546,7.7789,7.6106,6.5381,4.9894,3.6515,2.7788,2.4735,2.2361,2.1041,2.0046,-387,-386,-233,-231,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0
29708,13117,811.65,281.42,281.58,271.34,252.4,239.45,208.39,185.43,159.15,155.39,132.84,92.354,75.672,58.295,47.388,41.766,39.303,36.609,27124,11285,4.9965,7.6202,0.75363,0.36295,2.0774,1.1877,0.0017033,0.060195,1.057,0.54016,1.1909,0.08915,0.042186,0.083783,0.021467,0.029051,0.016658,0.12599,28470,12264,93.625,31.461,16.172,11.9,15.678,12.069,6.5633,7.4663,11.272,8.2764,7.8316,3.005,1.8823,1.4981,1.3957,1.1786,1.0493,0.89145,875.54,404.17,99.945,24.277,12.087,11.533,10.759,10.125,8.8487,8.4531,7.6175,8.3715,6.535,5.0018,3.5329,2.8121,2.4719,2.2343,2.1374,1.9863,-614,-296,-295,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0
29903,13128,924.71,332.51,281.63,289.34,276.73,234.29,223.46,194.56,153.27,160.66,132.53,98.103,80.084,60.409,49.176,43.649,39.82,38.522,27171,11041,9.5537,11.553,1.4991,0.64459,1.1953,0.89244,0.083915,0.17272,0.97608,0.11273,0.49145,0.093718,0.075246,0.055013,0.026053,0.052094,0.038424,0.16309,29126,12547,97.919,34.693,17.912,12.546,15.863,11.906,6.7345,7.3512,11.569,8.534,7.8368,3.1417,1.9261,1.4794,1.4354,1.2028,1.0893,0.91358,843.73,391.55,111.25,39.091,15.487,12.613,11.883,9.8595,9.4745,8.7229,7.614,8.713,6.349,5.3525,3.7223,2.9107,2.5632,2.3298,2.172,2.0867,-434,1,-412,-413,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0
29896,13142,412.11,298.35,285.57,278.31,273.73,232.7,224.22,191.93,164.85,144.7,139.81,97.395,81.232,58.847,47.91,43.87,40.164,37.932,27241,11536,3.7534,10.205,0.42484,0.44124,1.0131,0.47361,0.14923,0.05174,1.6447,0.2757,0.30943,0.079437,0.056588,0.0072887,0.034107,0.042863,0.02158,0.16095,28864,12434,83.047,29.103,16.717,12.468,15.699,12.007,6.766,6.9331,11.086,8.0284,7.457,3.0812,1.9891,1.5297,1.4054,1.1774,1.0555,0.89503,621.8,289.18,54.185,14.467,12.55,12.178,11.814,9.8456,9.4563,8.5146,8.1182,7.7062,6.7773,5.222,3.7505,2.8398,2.484,2.3117,2.1701,2.0329,-238,-235,-230,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0
30019,12964,557.89,450.9,283.67,265.19,236.12,234.71,206.14,183.69,138.35,140.05,133.01,91.651,71.766,57.161,44.348,40.947,37.574,35.412,27143,11524,5.2179,3.992,1.1753,0.85942,2.597,0.95084,0.28522,0.15701,1.7195,0.90101,0.42967,0.055402,0.067425,0.031014,0.046413,0.03178,0.026238,0.084676,29057,12517,84.226,36.246,21.166,14.244,17.43,12.993,7.2556,7.293,11.42,8.3772,7.4331,3.1156,1.9002,1.4118,1.34,1.1095,0.97167,0.82093,974.8,425.49,60.76,47.83,31.578,20.558,14.604,11.741,9.2138,8.4296,7.1773,7.5783,6.6574,4.9297,3.3256,2.7147,2.2835,2.1505,2.0131,1.8794,-479,-177,-227,-231,-230,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0
30854,13553,471.4,343.87,270.26,281.73,267.63,229.94,210.79,192.19,157.72,153.65,130.34,95.636,76.923,58.734,46.913,43.12,38.698,37.374,28562,12302,11.308,3.5,0.41582,0.52424,0.67383,0.97284,0.29253,0.19471,0.13807,0.66324,0.72276,0.11488,0.03399,0.088807,0.0060168,0.083617,0.079859,0.15114,29550,12729,83.39,33.903,18.958,12.403,15.873,11.74,6.2148,7.0038,11.76,8.2527,7.236,3.2761,2.0001,1.4995,1.3526,1.1337,1.0207,0.86391,479.82,220.31,53.964,39.277,19.96,12.634,11.484,9.6732,8.8869,8.4624,7.8161,8.1544,6.3535,5.2018,3.5659,2.8105,2.4185,2.2593,2.0649,1.9909,-244,-243,-231,-235,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0
30735,13245,394.77,357.47,350.39,268.1,270.58,245.82,213.56,196.75,153.45,143.82,135.1,97.479,78.96,59.866,47.453,43.83,39.501,37.885,28853,12046,10.716,10.514,1.0133,0.30407,1.0046,1.535,0.33814,0.35661,0.62588,0.52926,0.71496,0.078816,0.069826,0.073844,0.039141,0.015332,0.038035,0.15956,29407,12667,79.357,33.96,21.558,14.987,17.212,12.278,7.4732,7.289,11.678,8.5545,7.6285,3.2249,1.9894,1.4798,1.338,1.109,0.98977,0.84376,437.03,203.22,40.829,40.263,37.284,26.374,16.416,12.051,10.07,8.8152,7.9223,7.5659,6.5106,5.2964,3.635,2.8568,2.4316,2.2958,2.0998,2.0125,-195,-177,-247,-248,-251,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0
30400,13204,394.61,433.3,325.49,275.16,259.34,250.09,213.36,197.56,147.96,157.88,133.75,95.8,79.42,59.342,48.877,42.911,40.184,37.8,28560,12093,9.1051,11.447,1.4388,0.30313,0.64627,0.53631,0.28886,0.4373,1.7647,0.46719,0.36923,0.058845,0.12903,0.058192,0.031604,0.013775,0.03801,0.15339,29421,12673,79.953,35.441,21.388,14.319,17.361,12.463,7.3459,7.2292,11.501,8.2976,7.4267,3.1603,1.817,1.4112,1.3049,1.0811,0.96474,0.82238,225.18,116.34,38.339,46.858,35.553,23.117,16.396,13.057,10.592,9.397,7.3797,8.5448,6.4884,5.1782,3.6633,2.8196,2.4534,2.2474,2.1247,1.9834,-202,-200,-306,-303,-301,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0
29844,13037,567.11,384.96,280.22,276.04,252.21,240.49,216.26,182.86,166.3,144.8,141.67,94.03,77.812,58.407,46.945,43.027,38.738,37.411,27881,11774,3.095,5.1404,0.84678,0.37667,0.6547,0.68233,0.12914,0.035176,1.743,0.28649,0.63795,0.15479,0.063126,0.012772,0.037057,0.023746,0.04918,0.14317,29136,12550,82.06,33.629,19.996,14.169,17.39,12.594,7.4917,7.8423,12.148,8.14,7.5635,3.4111,1.937,1.46,1.3132,1.0825,0.96155,0.81875,482.15,219.22,52.714,37.569,28.162,23.089,19.475,15.376,12.065,9.933,8.3869,7.7206,7.0546,5.0353,3.5895,2.7925,2.4006,2.2449,2.0604,1.9776,-306,-265,-264,-269,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0
